recorte,ano,mes,chuva_media_mm,mediana_mm,min_mm,max_mm,p90_mm,area_seca_pct,pixels
"Sub-bacia Beni",1993,07,19.4,14.0,0.0,83.2,42.3,75.4,5177
"Sub-bacia Beni",1993,08,37.8,35.6,2.5,125.5,59.0,21.4,5177
"Sub-bacia Beni",1993,09,77.9,72.0,4.6,268.7,127.1,5.7,5177
"Sub-bacia Beni",1993,10,111.3,110.9,15.8,231.3,165.4,1.5,5177
"Sub-bacia Beni",1993,11,192.0,191.8,20.3,415.9,294.3,0.1,5177
"Sub-bacia Beni",1993,12,212.1,218.9,54.2,416.7,273.8,0.0,5177
"Sub-bacia Beni",1994,01,181.3,182.9,60.7,338.2,241.7,0.0,5177
"Sub-bacia Beni",1994,02,229.1,232.2,60.7,562.4,319.4,0.0,5177
"Sub-bacia Beni",1994,03,180.9,192.8,43.6,315.3,245.1,0.0,5177
"Sub-bacia Beni",1994,04,166.8,161.0,6.9,412.1,291.5,5.3,5177
"Sub-bacia Beni",1994,05,81.5,65.5,0.7,306.5,165.9,11.0,5177
"Sub-bacia Beni",1994,06,38.3,34.2,0.0,205.3,73.9,36.9,5177
"Sub-bacia Beni",1994,07,21.4,17.2,0.0,98.3,41.6,68.1,5177
"Sub-bacia Beni",1994,08,17.6,15.8,1.2,70.9,27.8,83.9,5177
"Sub-bacia Beni",1994,09,89.6,84.5,4.0,287.4,157.1,7.5,5177
"Sub-bacia Beni",1994,10,105.6,99.5,6.6,258.3,179.3,4.9,5177
"Sub-bacia Beni",1994,11,148.7,147.6,15.4,343.6,235.8,1.4,5177
"Sub-bacia Beni",1994,12,231.9,234.6,42.0,576.2,344.8,0.0,5177
"Sub-bacia Beni",1995,01,126.5,126.7,30.7,267.8,174.7,0.0,5177
"Sub-bacia Beni",1995,02,240.0,236.4,64.5,481.2,329.2,0.0,5177
"Sub-bacia Beni",1995,03,201.0,203.1,47.3,375.9,276.7,0.0,5177
"Sub-bacia Beni",1995,04,76.5,78.9,5.2,220.4,121.7,12.5,5177
"Sub-bacia Beni",1995,05,72.6,65.4,0.4,202.6,131.9,14.5,5177
"Sub-bacia Beni",1995,06,34.6,28.7,0.0,142.0,72.3,44.2,5177
"Sub-bacia Beni",1995,07,25.9,19.2,0.0,121.3,55.4,61.4,5177
"Sub-bacia Beni",1995,08,19.7,17.5,1.1,92.4,33.2,72.8,5177
"Sub-bacia Beni",1995,09,77.1,68.6,3.8,229.9,139.3,7.6,5177
"Sub-bacia Beni",1995,10,68.7,71.5,5.3,187.1,98.9,9.9,5177
"Sub-bacia Beni",1995,11,173.2,186.8,20.3,365.5,259.8,0.6,5177
"Sub-bacia Beni",1995,12,191.7,197.5,48.4,413.7,246.2,0.0,5177
"Sub-bacia Beni",1996,01,244.8,248.1,75.8,510.5,316.4,0.0,5177
"Sub-bacia Beni",1996,02,172.0,174.7,37.3,347.9,254.3,0.0,5177
"Sub-bacia Beni",1996,03,201.0,194.1,45.8,401.0,320.4,0.0,5177
"Sub-bacia Beni",1996,04,129.3,129.5,8.7,300.4,215.9,5.5,5177
"Sub-bacia Beni",1996,05,70.8,71.2,0.4,233.1,122.9,19.9,5177
"Sub-bacia Beni",1996,06,22.1,17.2,0.0,70.2,45.2,64.1,5177
"Sub-bacia Beni",1996,07,17.2,12.0,0.0,88.5,34.6,81.1,5177
"Sub-bacia Beni",1996,08,30.4,27.9,1.3,101.1,51.2,41.0,5177
"Sub-bacia Beni",1996,09,72.0,71.6,5.1,193.3,110.9,4.6,5177
"Sub-bacia Beni",1996,10,105.9,98.6,4.9,246.5,175.7,7.2,5177
"Sub-bacia Beni",1996,11,170.7,175.2,20.7,370.3,243.4,0.1,5177
"Sub-bacia Beni",1996,12,197.0,188.1,55.3,466.4,281.6,0.0,5177
"Sub-bacia Beni",1997,01,295.2,307.5,90.2,597.2,389.7,0.0,5177
"Sub-bacia Beni",1997,02,300.9,302.5,89.7,634.0,436.1,0.0,5177
"Sub-bacia Beni",1997,03,311.4,318.8,62.3,625.1,467.3,0.0,5177
"Sub-bacia Beni",1997,04,101.3,96.3,6.7,266.4,177.6,9.3,5177
"Sub-bacia Beni",1997,05,43.6,41.6,0.6,172.2,67.0,15.6,5177
"Sub-bacia Beni",1997,06,26.8,14.8,0.0,132.4,76.6,66.6,5177
"Sub-bacia Beni",1997,07,17.7,11.6,0.0,101.3,38.2,76.8,5177
"Sub-bacia Beni",1997,08,25.0,23.8,1.1,90.0,38.3,55.0,5177
"Sub-bacia Beni",1997,09,88.1,87.3,8.7,334.4,125.5,0.7,5177
"Sub-bacia Beni",1997,10,101.2,94.4,6.8,283.0,168.8,5.6,5177
"Sub-bacia Beni",1997,11,134.9,137.0,20.1,349.8,191.7,0.2,5177
"Sub-bacia Beni",1997,12,153.7,162.3,32.8,284.6,213.8,0.0,5177
"Sub-bacia Beni",1998,01,173.8,175.5,62.0,305.0,224.9,0.0,5177
"Sub-bacia Beni",1998,02,185.8,181.9,50.4,395.6,265.3,0.0,5177
"Sub-bacia Beni",1998,03,187.1,188.5,44.9,329.6,269.7,0.0,5177
"Sub-bacia Beni",1998,04,125.1,115.0,7.9,326.4,226.1,6.2,5177
"Sub-bacia Beni",1998,05,46.1,44.1,0.4,171.2,74.9,21.5,5177
"Sub-bacia Beni",1998,06,20.9,18.5,0.0,81.9,37.5,69.9,5177
"Sub-bacia Beni",1998,07,13.9,11.3,0.0,49.9,26.1,88.1,5177
"Sub-bacia Beni",1998,08,39.2,31.3,0.8,151.9,81.5,35.9,5177
"Sub-bacia Beni",1998,09,104.2,92.3,2.8,306.0,212.1,11.6,5177
"Sub-bacia Beni",1998,10,138.4,143.0,11.7,326.8,205.2,0.3,5177
"Sub-bacia Beni",1998,11,246.9,249.5,34.0,517.4,377.7,0.0,5177
"Sub-bacia Beni",1998,12,186.3,189.3,30.6,408.4,291.5,0.0,5177
"Sub-bacia Beni",1999,01,201.6,192.3,45.7,396.9,309.1,0.0,5177
"Sub-bacia Beni",1999,02,219.5,219.3,78.9,393.8,289.0,0.0,5177
"Sub-bacia Beni",1999,03,276.7,275.7,84.8,662.5,367.7,0.0,5177
"Sub-bacia Beni",1999,04,116.5,126.2,7.3,270.2,191.0,9.4,5177
"Sub-bacia Beni",1999,05,104.7,100.5,0.6,300.0,207.8,11.5,5177
"Sub-bacia Beni",1999,06,40.3,35.6,0.0,149.5,85.7,42.9,5177
"Sub-bacia Beni",1999,07,22.4,18.9,0.0,87.7,43.7,64.2,5177
"Sub-bacia Beni",1999,08,14.3,12.8,0.8,50.9,23.3,92.9,5177
"Sub-bacia Beni",1999,09,119.8,126.3,10.1,296.6,176.6,2.3,5177
"Sub-bacia Beni",1999,10,99.6,99.3,15.9,290.3,136.4,0.3,5177
"Sub-bacia Beni",1999,11,161.3,171.1,11.0,342.4,239.3,2.7,5177
"Sub-bacia Beni",1999,12,235.8,246.8,46.4,441.1,320.0,0.0,5177
"Sub-bacia Beni",2000,01,216.6,212.3,110.4,384.6,267.3,0.0,5177
"Sub-bacia Beni",2000,02,212.8,216.4,88.3,375.6,266.7,0.0,5177
"Sub-bacia Beni",2000,03,215.3,224.4,57.4,355.4,281.2,0.0,5177
"Sub-bacia Beni",2000,04,92.9,104.8,4.5,199.4,145.8,10.4,5177
"Sub-bacia Beni",2000,05,55.4,50.9,0.8,199.7,104.4,16.5,5177
"Sub-bacia Beni",2000,06,64.8,47.9,0.0,280.5,147.8,23.9,5177
"Sub-bacia Beni",2000,07,28.7,25.1,0.0,120.6,57.3,49.6,5177
"Sub-bacia Beni",2000,08,37.1,33.7,1.7,102.0,64.6,25.7,5177
"Sub-bacia Beni",2000,09,67.4,64.3,3.3,182.9,108.7,8.0,5177
"Sub-bacia Beni",2000,10,125.7,122.0,13.5,268.2,196.6,0.4,5177
"Sub-bacia Beni",2000,11,170.2,183.5,10.6,410.5,302.8,7.1,5177
"Sub-bacia Beni",2000,12,183.7,175.9,68.3,411.3,251.2,0.0,5177
"Sub-bacia Beni",2001,01,275.9,270.1,138.9,500.6,353.4,0.0,5177
"Sub-bacia Beni",2001,02,209.0,207.1,84.1,372.1,275.5,0.0,5177
"Sub-bacia Beni",2001,03,251.2,259.4,47.7,484.1,380.2,0.0,5177
"Sub-bacia Beni",2001,04,97.5,100.7,6.3,231.4,162.4,9.3,5177
"Sub-bacia Beni",2001,05,90.9,86.8,1.8,312.3,153.5,6.3,5177
"Sub-bacia Beni",2001,06,34.4,32.1,0.0,119.1,57.9,34.4,5177
"Sub-bacia Beni",2001,07,39.1,29.4,0.0,166.0,86.2,42.6,5177
"Sub-bacia Beni",2001,08,24.8,22.0,2.3,120.6,41.4,57.4,5177
"Sub-bacia Beni",2001,09,86.3,90.5,4.4,217.7,130.8,7.9,5177
"Sub-bacia Beni",2001,10,130.6,124.5,10.0,281.0,209.0,1.0,5177
"Sub-bacia Beni",2001,11,181.5,179.9,16.0,374.9,295.0,3.0,5177
"Sub-bacia Beni",2001,12,234.3,232.0,53.2,458.1,336.2,0.0,5177
"Sub-bacia Beni",2002,01,188.1,196.6,47.7,295.2,250.0,0.0,5177
"Sub-bacia Beni",2002,02,291.1,295.7,113.5,521.7,381.6,0.0,5177
"Sub-bacia Beni",2002,03,182.0,174.2,58.5,444.2,260.7,0.0,5177
"Sub-bacia Beni",2002,04,135.3,134.3,10.8,325.4,224.0,4.1,5177
"Sub-bacia Beni",2002,05,101.1,89.5,1.3,402.0,186.6,7.1,5177
"Sub-bacia Beni",2002,06,20.6,16.8,0.0,88.3,39.8,70.5,5177
"Sub-bacia Beni",2002,07,30.1,27.2,0.0,99.3,49.7,41.6,5177
"Sub-bacia Beni",2002,08,42.9,39.5,1.2,99.2,75.1,25.0,5177
"Sub-bacia Beni",2002,09,58.3,55.9,6.1,232.8,86.1,5.9,5177
"Sub-bacia Beni",2002,10,154.3,157.7,20.4,397.6,230.9,0.1,5177
"Sub-bacia Beni",2002,11,115.7,112.5,18.6,277.5,176.8,1.7,5177
"Sub-bacia Beni",2002,12,220.4,211.1,41.2,610.2,332.3,0.0,5177
"Sub-bacia Beni",2003,01,232.3,226.3,88.8,405.4,304.4,0.0,5177
"Sub-bacia Beni",2003,02,222.7,219.3,72.1,438.5,318.2,0.0,5177
"Sub-bacia Beni",2003,03,253.2,270.2,61.4,431.9,329.4,0.0,5177
"Sub-bacia Beni",2003,04,108.1,111.8,7.2,272.6,175.7,8.8,5177
"Sub-bacia Beni",2003,05,62.4,59.2,0.8,182.4,108.0,15.5,5177
"Sub-bacia Beni",2003,06,32.6,26.3,0.0,110.0,70.2,47.5,5177
"Sub-bacia Beni",2003,07,11.5,10.4,0.0,37.1,19.4,96.7,5177
"Sub-bacia Beni",2003,08,48.5,49.9,1.4,168.5,74.0,17.1,5177
"Sub-bacia Beni",2003,09,99.5,97.7,6.4,245.1,158.7,3.7,5177
"Sub-bacia Beni",2003,10,131.0,109.3,7.2,347.0,253.7,2.4,5177
"Sub-bacia Beni",2003,11,114.1,117.2,12.5,256.9,185.3,5.5,5177
"Sub-bacia Beni",2003,12,232.7,233.3,68.4,487.1,313.8,0.0,5177
"Sub-bacia Beni",2004,01,286.2,287.5,71.5,451.1,382.6,0.0,5177
"Sub-bacia Beni",2004,02,201.7,177.7,51.9,399.5,312.7,0.0,5177
"Sub-bacia Beni",2004,03,167.8,178.5,37.4,322.0,223.9,0.0,5177
"Sub-bacia Beni",2004,04,125.4,136.9,9.3,253.5,182.7,5.1,5177
"Sub-bacia Beni",2004,05,75.0,60.5,0.8,290.1,150.9,11.4,5177
"Sub-bacia Beni",2004,06,28.7,28.4,0.0,101.5,46.3,40.6,5177
"Sub-bacia Beni",2004,07,32.9,28.2,0.0,131.1,61.0,45.9,5177
"Sub-bacia Beni",2004,08,37.6,30.3,1.8,105.2,68.6,37.7,5177
"Sub-bacia Beni",2004,09,52.4,50.5,4.5,164.2,80.5,8.8,5177
"Sub-bacia Beni",2004,10,91.0,96.3,4.0,273.3,132.7,9.0,5177
"Sub-bacia Beni",2004,11,165.3,161.5,15.3,355.4,253.0,1.0,5177
"Sub-bacia Beni",2004,12,214.1,224.1,51.6,463.9,301.0,0.0,5177
"Sub-bacia Beni",2005,01,216.9,210.4,73.1,501.8,308.7,0.0,5177
"Sub-bacia Beni",2005,02,256.0,263.5,64.0,506.5,371.0,0.0,5177
"Sub-bacia Beni",2005,03,159.9,165.1,28.5,331.3,236.7,0.0,5177
"Sub-bacia Beni",2005,04,117.2,124.2,10.6,263.5,173.5,3.7,5177
"Sub-bacia Beni",2005,05,71.4,56.2,0.4,236.2,164.4,18.9,5177
"Sub-bacia Beni",2005,06,30.0,17.0,0.0,170.0,84.4,63.6,5177
"Sub-bacia Beni",2005,07,13.4,10.8,0.0,52.1,23.8,91.8,5177
"Sub-bacia Beni",2005,08,19.9,17.3,0.7,72.0,34.1,74.1,5177
"Sub-bacia Beni",2005,09,57.5,55.4,8.3,262.1,84.3,1.6,5177
"Sub-bacia Beni",2005,10,130.9,131.7,13.3,299.1,178.1,0.6,5177
"Sub-bacia Beni",2005,11,175.4,186.6,21.9,354.4,247.1,0.2,5177
"Sub-bacia Beni",2005,12,207.0,202.4,48.8,437.2,302.2,0.0,5177
"Sub-bacia Beni",2006,01,320.1,323.3,118.4,534.2,417.8,0.0,5177
"Sub-bacia Beni",2006,02,240.2,196.2,54.3,567.5,422.6,0.0,5177
"Sub-bacia Beni",2006,03,181.3,186.9,48.3,370.8,232.2,0.0,5177
"Sub-bacia Beni",2006,04,151.5,169.3,8.4,370.9,253.9,4.8,5177
"Sub-bacia Beni",2006,05,39.8,38.1,0.5,154.6,68.1,28.2,5177
"Sub-bacia Beni",2006,06,53.0,33.4,0.0,212.1,125.2,44.0,5177
"Sub-bacia Beni",2006,07,29.5,25.2,0.0,117.6,57.5,49.5,5177
"Sub-bacia Beni",2006,08,36.7,33.3,1.7,119.4,59.9,28.4,5177
"Sub-bacia Beni",2006,09,74.0,74.5,7.8,167.1,110.0,4.3,5177
"Sub-bacia Beni",2006,10,124.5,130.4,12.0,214.8,175.8,1.9,5177
"Sub-bacia Beni",2006,11,190.0,198.4,22.2,374.9,265.4,0.3,5177
"Sub-bacia Beni",2006,12,213.9,220.1,59.2,435.6,278.4,0.0,5177
"Sub-bacia Beni",2007,01,211.1,210.4,73.5,371.5,273.6,0.0,5177
"Sub-bacia Beni",2007,02,264.5,272.3,74.2,549.7,394.1,0.0,5177
"Sub-bacia Beni",2007,03,207.2,216.3,54.1,348.9,271.3,0.0,5177
"Sub-bacia Beni",2007,04,156.3,161.7,12.7,372.2,235.8,3.1,5177
"Sub-bacia Beni",2007,05,99.1,102.2,1.4,260.3,157.1,6.2,5177
"Sub-bacia Beni",2007,06,14.9,13.8,0.0,49.2,24.1,91.2,5177
"Sub-bacia Beni",2007,07,44.2,38.1,0.0,177.7,84.2,31.9,5177
"Sub-bacia Beni",2007,08,20.9,18.4,0.7,65.9,38.4,76.6,5177
"Sub-bacia Beni",2007,09,73.4,61.8,8.8,290.8,131.6,1.7,5177
"Sub-bacia Beni",2007,10,133.2,134.9,9.0,289.0,207.4,3.2,5177
"Sub-bacia Beni",2007,11,186.0,186.8,24.1,398.3,281.1,0.1,5177
"Sub-bacia Beni",2007,12,228.2,235.8,64.4,430.8,298.4,0.0,5177
"Sub-bacia Beni",2008,01,298.7,294.8,124.1,576.7,391.5,0.0,5177
"Sub-bacia Beni",2008,02,214.4,210.6,61.9,488.2,310.2,0.0,5177
"Sub-bacia Beni",2008,03,222.0,236.3,42.0,401.0,297.7,0.0,5177
"Sub-bacia Beni",2008,04,113.2,110.3,4.7,300.7,205.4,7.6,5177
"Sub-bacia Beni",2008,05,46.7,42.9,0.6,184.9,76.8,17.7,5177
"Sub-bacia Beni",2008,06,25.2,21.9,0.0,140.2,45.6,57.1,5177
"Sub-bacia Beni",2008,07,18.0,16.0,0.0,63.1,31.4,76.4,5177
"Sub-bacia Beni",2008,08,25.2,23.5,0.9,72.5,42.7,55.1,5177
"Sub-bacia Beni",2008,09,43.5,36.9,3.4,148.0,78.6,25.8,5177
"Sub-bacia Beni",2008,10,109.0,100.6,10.7,242.0,199.5,4.2,5177
"Sub-bacia Beni",2008,11,120.8,107.0,13.7,272.7,204.9,3.0,5177
"Sub-bacia Beni",2008,12,275.0,284.5,66.9,536.0,373.2,0.0,5177
"Sub-bacia Beni",2009,01,203.8,211.0,51.3,348.4,286.7,0.0,5177
"Sub-bacia Beni",2009,02,287.5,289.9,69.3,541.9,403.4,0.0,5177
"Sub-bacia Beni",2009,03,238.3,265.2,36.9,434.0,343.3,0.0,5177
"Sub-bacia Beni",2009,04,189.9,195.7,7.9,565.1,373.8,5.2,5177
"Sub-bacia Beni",2009,05,101.0,93.9,0.5,328.0,227.5,16.1,5177
"Sub-bacia Beni",2009,06,35.0,33.0,0.0,132.4,73.4,41.5,5177
"Sub-bacia Beni",2009,07,42.5,32.0,0.0,199.2,91.5,40.8,5177
"Sub-bacia Beni",2009,08,33.5,31.0,0.8,101.6,63.1,38.7,5177
"Sub-bacia Beni",2009,09,77.5,76.3,5.1,178.3,115.2,3.6,5177
"Sub-bacia Beni",2009,10,91.7,92.5,7.9,198.4,128.6,2.3,5177
"Sub-bacia Beni",2009,11,171.4,169.1,33.8,382.7,249.1,0.0,5177
"Sub-bacia Beni",2009,12,259.1,254.7,90.3,456.9,366.1,0.0,5177
"Sub-bacia Beni",2010,01,242.5,236.1,95.2,492.5,336.1,0.0,5177
"Sub-bacia Beni",2010,02,293.8,288.4,97.9,604.9,405.5,0.0,5177
"Sub-bacia Beni",2010,03,206.7,203.9,35.4,424.5,353.4,0.0,5177
"Sub-bacia Beni",2010,04,95.4,83.1,6.2,316.0,190.5,14.4,5177
"Sub-bacia Beni",2010,05,73.8,74.5,0.7,225.5,127.9,17.7,5177
"Sub-bacia Beni",2010,06,15.4,13.5,0.0,76.9,28.3,85.6,5177
"Sub-bacia Beni",2010,07,29.2,22.9,0.0,126.4,62.2,54.7,5177
"Sub-bacia Beni",2010,08,22.8,21.5,1.1,73.1,39.1,63.2,5177
"Sub-bacia Beni",2010,09,50.6,40.2,3.9,192.3,95.4,14.3,5177
"Sub-bacia Beni",2010,10,166.9,180.6,14.0,326.5,246.3,0.6,5177
"Sub-bacia Beni",2010,11,139.0,160.7,5.6,328.3,217.2,10.8,5177
"Sub-bacia Beni",2010,12,167.8,163.0,78.3,379.7,218.4,0.0,5177
"Sub-bacia Beni",2011,01,232.8,242.8,43.1,468.4,325.3,0.0,5177
"Sub-bacia Beni",2011,02,324.9,319.3,126.2,664.1,415.6,0.0,5177
"Sub-bacia Beni",2011,03,233.1,247.2,39.5,433.7,344.7,0.0,5177
"Sub-bacia Beni",2011,04,183.9,189.3,5.6,403.0,328.8,11.2,5177
"Sub-bacia Beni",2011,05,76.2,70.4,1.0,260.7,129.7,12.9,5177
"Sub-bacia Beni",2011,06,25.2,20.7,0.0,128.4,49.8,57.8,5177
"Sub-bacia Beni",2011,07,22.7,15.8,0.0,119.2,48.0,69.0,5177
"Sub-bacia Beni",2011,08,32.8,33.1,0.7,82.3,52.7,35.1,5177
"Sub-bacia Beni",2011,09,78.9,77.4,5.6,215.6,123.4,5.0,5177
"Sub-bacia Beni",2011,10,100.5,105.1,8.4,281.0,151.3,4.4,5177
"Sub-bacia Beni",2011,11,139.0,145.5,13.2,312.7,222.4,4.4,5177
"Sub-bacia Beni",2011,12,226.5,225.7,74.5,469.9,294.0,0.0,5177
"Sub-bacia Beni",2012,01,202.0,186.8,88.4,372.2,299.4,0.0,5177
"Sub-bacia Beni",2012,02,286.8,284.2,101.5,492.2,384.1,0.0,5177
"Sub-bacia Beni",2012,03,182.0,192.1,58.5,340.1,242.6,0.0,5177
"Sub-bacia Beni",2012,04,155.9,162.5,10.6,374.0,233.5,4.0,5177
"Sub-bacia Beni",2012,05,84.3,71.5,0.5,372.6,180.3,20.0,5177
"Sub-bacia Beni",2012,06,48.8,24.7,0.0,287.2,132.8,50.5,5177
"Sub-bacia Beni",2012,07,18.6,15.1,0.0,78.6,37.0,76.7,5177
"Sub-bacia Beni",2012,08,23.5,22.8,0.7,88.0,34.5,61.2,5177
"Sub-bacia Beni",2012,09,93.2,96.0,6.1,247.3,154.0,11.2,5177
"Sub-bacia Beni",2012,10,102.6,104.1,7.8,265.0,149.8,2.1,5177
"Sub-bacia Beni",2012,11,204.5,202.2,27.5,437.1,308.5,0.0,5177
"Sub-bacia Beni",2012,12,223.0,227.3,74.6,398.5,286.6,0.0,5177
"Sub-bacia Beni",2013,01,200.7,205.9,79.3,340.2,250.3,0.0,5177
"Sub-bacia Beni",2013,02,256.8,263.0,96.3,551.7,329.3,0.0,5177
"Sub-bacia Beni",2013,03,192.6,195.4,38.3,329.5,273.8,0.0,5177
"Sub-bacia Beni",2013,04,96.3,94.7,4.6,227.6,161.6,10.2,5177
"Sub-bacia Beni",2013,05,95.6,83.8,1.8,275.8,168.5,5.3,5177
"Sub-bacia Beni",2013,06,79.8,74.4,0.0,406.7,173.8,25.4,5177
"Sub-bacia Beni",2013,07,18.9,17.4,0.0,63.4,30.5,75.5,5177
"Sub-bacia Beni",2013,08,52.7,46.8,2.0,165.8,92.7,13.8,5177
"Sub-bacia Beni",2013,09,58.6,57.6,3.7,153.4,91.2,12.2,5177
"Sub-bacia Beni",2013,10,176.8,188.0,22.1,337.5,236.6,0.2,5177
"Sub-bacia Beni",2013,11,168.0,174.0,15.5,462.0,250.7,1.4,5177
"Sub-bacia Beni",2013,12,248.1,242.5,96.3,503.4,324.9,0.0,5177
"Sub-bacia Beni",2014,01,410.3,374.7,111.3,929.0,692.4,0.0,5177
"Sub-bacia Beni",2014,02,367.1,351.8,95.6,779.4,540.8,0.0,5177
"Sub-bacia Beni",2014,03,282.8,274.7,40.4,660.2,462.8,0.0,5177
"Sub-bacia Beni",2014,04,137.5,129.2,8.5,337.2,235.4,4.8,5177
"Sub-bacia Beni",2014,05,142.1,165.9,1.1,388.6,240.8,5.7,5177
"Sub-bacia Beni",2014,06,60.2,47.2,0.0,216.2,141.0,30.6,5177
"Sub-bacia Beni",2014,07,25.6,19.5,0.0,93.6,51.4,62.2,5177
"Sub-bacia Beni",2014,08,47.1,38.9,1.8,167.7,83.0,14.5,5177
"Sub-bacia Beni",2014,09,97.8,93.7,9.6,316.5,149.8,0.3,5177
"Sub-bacia Beni",2014,10,117.9,115.3,11.5,235.6,182.7,0.9,5177
"Sub-bacia Beni",2014,11,191.1,174.0,14.0,464.5,334.3,3.2,5177
"Sub-bacia Beni",2014,12,212.2,215.2,80.9,352.2,267.7,0.0,5177
"Sub-bacia Beni",2015,01,334.8,343.0,86.4,617.2,456.6,0.0,5177
"Sub-bacia Beni",2015,02,251.4,255.3,84.1,426.0,334.4,0.0,5177
"Sub-bacia Beni",2015,03,178.1,175.3,46.3,331.6,265.9,0.0,5177
"Sub-bacia Beni",2015,04,165.5,164.3,13.6,458.6,261.8,1.2,5177
"Sub-bacia Beni",2015,05,161.0,135.7,0.8,551.0,337.0,7.9,5177
"Sub-bacia Beni",2015,06,35.8,31.3,0.0,168.6,66.4,41.4,5177
"Sub-bacia Beni",2015,07,49.9,30.5,0.0,242.3,115.2,40.4,5177
"Sub-bacia Beni",2015,08,39.9,38.2,1.4,130.8,67.1,28.0,5177
"Sub-bacia Beni",2015,09,57.3,54.5,6.2,234.3,86.1,4.2,5177
"Sub-bacia Beni",2015,10,88.8,94.0,12.0,212.2,117.3,1.9,5177
"Sub-bacia Beni",2015,11,170.7,180.1,21.5,308.9,237.5,0.2,5177
"Sub-bacia Beni",2015,12,152.3,151.8,48.5,319.1,215.8,0.0,5177
"Sub-bacia Beni",2016,01,211.9,219.2,70.6,450.9,256.8,0.0,5177
"Sub-bacia Beni",2016,02,291.4,307.0,84.1,528.5,386.4,0.0,5177
"Sub-bacia Beni",2016,03,180.3,204.6,18.1,339.7,250.0,0.7,5177
"Sub-bacia Beni",2016,04,138.5,149.5,9.7,303.0,199.4,3.1,5177
"Sub-bacia Beni",2016,05,57.4,57.1,0.5,146.5,101.8,21.2,5177
"Sub-bacia Beni",2016,06,28.0,18.6,0.0,113.7,67.2,62.9,5177
"Sub-bacia Beni",2016,07,19.5,17.7,0.0,76.0,37.4,70.9,5177
"Sub-bacia Beni",2016,08,46.2,47.8,2.1,120.7,71.8,17.5,5177
"Sub-bacia Beni",2016,09,84.0,83.5,5.9,253.1,122.8,4.8,5177
"Sub-bacia Beni",2016,10,132.1,135.1,9.9,309.9,187.3,0.9,5177
"Sub-bacia Beni",2016,11,149.9,173.9,11.9,303.2,231.5,5.6,5177
"Sub-bacia Beni",2016,12,192.4,188.6,61.9,383.1,259.9,0.0,5177
"Sub-bacia Beni",2017,01,203.3,193.7,100.5,409.3,292.9,0.0,5177
"Sub-bacia Beni",2017,02,260.2,251.5,77.3,620.1,369.5,0.0,5177
"Sub-bacia Beni",2017,03,290.8,296.1,66.0,465.3,401.2,0.0,5177
"Sub-bacia Beni",2017,04,190.7,188.8,10.2,417.4,309.9,2.5,5177
"Sub-bacia Beni",2017,05,126.6,115.8,1.4,492.7,214.9,2.7,5177
"Sub-bacia Beni",2017,06,37.1,22.7,0.0,192.2,101.7,55.5,5177
"Sub-bacia Beni",2017,07,10.3,10.2,0.0,33.1,15.5,99.7,5177
"Sub-bacia Beni",2017,08,43.1,43.6,0.8,171.8,70.2,24.1,5177
"Sub-bacia Beni",2017,09,64.1,62.6,6.6,270.3,96.0,1.7,5177
"Sub-bacia Beni",2017,10,88.8,94.2,8.2,185.8,129.7,4.8,5177
"Sub-bacia Beni",2017,11,202.0,202.4,11.2,545.0,338.9,2.7,5177
"Sub-bacia Beni",2017,12,337.5,340.2,77.0,731.2,459.8,0.0,5177
"Sub-bacia Beni",2018,01,293.6,299.8,96.7,578.1,385.8,0.0,5177
"Sub-bacia Beni",2018,02,252.0,219.0,101.4,469.2,385.1,0.0,5177
"Sub-bacia Beni",2018,03,247.5,245.5,78.7,522.6,328.9,0.0,5177
"Sub-bacia Beni",2018,04,134.7,142.7,7.4,305.8,223.9,5.4,5177
"Sub-bacia Beni",2018,05,102.3,106.4,1.5,283.6,153.7,6.0,5177
"Sub-bacia Beni",2018,06,54.3,48.5,0.0,193.6,87.8,7.9,5177
"Sub-bacia Beni",2018,07,25.1,23.1,0.0,80.0,44.6,56.3,5177
"Sub-bacia Beni",2018,08,63.5,63.6,1.6,170.8,107.6,15.7,5177
"Sub-bacia Beni",2018,09,93.2,90.4,4.1,219.2,168.8,9.1,5177
"Sub-bacia Beni",2018,10,154.5,160.1,16.8,381.7,207.4,0.2,5177
"Sub-bacia Beni",2018,11,220.9,230.0,25.7,404.1,304.4,0.0,5177
"Sub-bacia Beni",2018,12,240.4,241.2,117.1,527.1,300.5,0.0,5177
"Sub-bacia Beni",2019,01,245.9,248.0,63.1,457.2,371.6,0.0,5177
"Sub-bacia Beni",2019,02,309.1,312.3,126.3,611.1,392.5,0.0,5177
"Sub-bacia Beni",2019,03,180.6,182.1,44.3,344.4,272.1,0.0,5177
"Sub-bacia Beni",2019,04,188.3,197.9,16.3,387.2,259.6,0.4,5177
"Sub-bacia Beni",2019,05,156.1,146.7,1.8,639.6,267.6,4.3,5177
"Sub-bacia Beni",2019,06,36.2,35.0,0.0,112.9,71.1,31.8,5177
"Sub-bacia Beni",2019,07,31.1,28.8,0.0,120.4,57.6,43.0,5177
"Sub-bacia Beni",2019,08,19.0,15.7,0.8,64.8,34.1,74.7,5177
"Sub-bacia Beni",2019,09,60.9,49.2,5.2,192.9,106.5,4.3,5177
"Sub-bacia Beni",2019,10,93.3,92.1,7.4,205.9,146.8,5.1,5177
